timestamp,Value
1.004,0.9399999999999994
1.012,-2.719999999999999
1.02,-5.5299999999999985
1.028,-9.279999999999998
1.036,-14.72
1.044,-20.120000000000008
1.052,-22.94000000000001
1.068,-21.720000000000006
1.076,-17.310000000000002
1.076,-12.189999999999996
1.084,-8.939999999999996
1.092,-8.56
1.1,-8.720000000000002
1.108,-6.190000000000002
1.116,0.5599999999999993
1.124,9.910000000000002
1.132,17.44
1.14,16.500000000000004
1.148,4.529999999999999
1.156,-12.530000000000001
1.164,-23.94000000000001
1.172,-23.870000000000008
1.18,-16.09000000000001
1.196,-9.31000000000001
1.196,-7.500000000000007
1.204,-8.690000000000003
1.22,-9.090000000000002
1.228,-6.690000000000001
1.236,-1.8400000000000003
1.244,3.560000000000001
1.252,6.583289245398243
1.26,5.235795895094579
1.268,-0.4285812404839445
1.276,-8.359670150836383
1.284,-15.689257682534658
1.292,-19.35471710059604
1.292,-18.22167268717797
1.3,-15.046285335690893
1.308,-13.87411853078138
1.316,-19.865150685903803
1.324,-33.32875185858665
1.332,-45.344133024505055
1.34,-43.51651015080235
1.348,-20.9359182590374
1.356,13.616330759273056
1.372,39.15931566486385
1.372,33.25837947022774
1.38,0.9986993028348321
1.396,-30.326991360455693
1.404,-40.46854453307442
1.412,-24.845426860707416
1.42,0.974709392724848
1.428,17.846805422300516
1.437,12.422040296910751
1.445,-1.5864791373489955
1.449,-28.982908351333304
1.458,-58.25454457209983
1.466,-32.57470086303067
1.474,2.6635120189255748
1.482,31.856124799100257
1.49,63.99719436590243
1.498,42.40089386143905
1.506,23.364233928002058
1.514,20.393441658157986
1.522,3.5425181705192026
1.53,16.82699790089595
1.538,31.503176629488646
1.546,32.63960344404443
1.554,38.83450704818617
1.562,29.502131167970248
1.57,13.488253980148308
1.578,4.382188918874773
1.586,-2.135275051455541
1.594,-2.085860301431177
1.602,2.981433659962529
1.61,8.054419694026999
1.618,11.138461004078234
1.626,10.067815316488733
1.634,5.079513430021711
1.642,-0.6662887079881763
1.65,-4.129999999999996
1.658,-5.089999999999997
1.666,-5.909999999999997
1.674,-8.589999999999996
1.682,-12.66
1.69,-15.130000000000004
1.698,-12.160000000000004
1.706,-4.440000000000001
1.714,2.2499999999999996
1.722,2.9399999999999986
1.73,-1.2200000000000002
1.738,-4.659999999999999
1.746,-2.409999999999998
1.754,5.3800000000000034
1.762,13.380000000000003
1.77,15.220000000000002
1.778,8.31
1.786,-4.4400000000000075
1.794,-17.030000000000005
1.802,-23.03
1.81,-18.999999999999996
1.818,-7.940000000000001
1.826,1.2800000000000007
1.834,0.4400000000000015
1.842,-10.280000000000001
1.85,-23.440000000000005
1.858,-30.560000000000006
1.866,-27.620000000000005
1.874,-16.03000000000001
1.882,-1.4999999999999991
1.89,9.530000000000003
1.898,13.970000000000006
1.906,12.530000000000001
1.914,9.560000000000004
1.922,9.090000000000003
1.93,12.090000000000002
1.938,15.810000000000006
1.946,17.500000000000007
1.955,17.69000000000001
1.965,19.190000000000012
1.974,23.030000000000012
1.982,26.190000000000012
1.985,24.37000000000001
1.993,16.12000000000001
2.001,2.470000000000005
2.009,-12.94
2.017,-25.78
2.025,-32.13000000000001
2.033,-29.809999999999995
2.041,-19.250000000000007
2.049,-4.440000000000005
2.057,7.779999999999998
2.065,10.879999999999999
2.073,4.469999999999995
2.081,-4.8800000000000034
2.089,-9.690000000000001
2.097,-8.130000000000003
2.105,-3.500000000000003
2.113,-0.4100000000000022
2.121,-1.8800000000000003
2.129,-7.78
2.137,-14.810000000000004
2.145,-19.31
2.156,-18.939999999999998
2.163,-12.72
2.171,-1.8799999999999986
2.179,10.090000000000003
2.187,18.530000000000005
2.195,21.53
2.203,20.619999999999997
2.211,18.19
2.227,15.660000000000002
2.227,13.470000000000002
2.235,10.630000000000004
2.243,5.720000000000004
2.251,-0.6599999999999964
2.259,-5.1599999999999975
2.267,-5.249999999999998
2.275,-1.0899999999999994
2.283,4.530000000000002
2.291,8.910000000000002
2.299,9.280000000000003
2.307,3.590000000000003
2.315,-7.9099999999999975
2.323,-19.500000000000004
2.331,-24.440000000000015
2.339,-20.500000000000014
2.347,-10.590000000000007
2.355,0.2799999999999998
2.363,8.840000000000002
2.371,14.590000000000005
2.379,18.940000000000005
2.387,22.410000000000004
2.395,23.749999999999996
2.403,21.72
2.411,18.440000000000005
2.419,17.530000000000005
2.427,19.659999999999997
2.435,21.499999999999996
2.443,19.439999999999998
2.451,13.5
2.459,6.720000000000004
2.467,1.6300000000000041
2.475,-2.2799999999999985
2.483,-6.249999999999998
2.491,-10.499999999999998
2.499,-14.379999999999999
2.508,-16.53000000000001
2.516,-15.780000000000003
2.524,-12.380000000000004
2.532,-9.280000000000006
2.54,-9.03000000000001
2.548,-10.530000000000006
2.556,-11.000000000000007
2.564,-11.310000000000006
2.572,-15.000000000000005
2.58,-22.870000000000008
2.588,-29.340000000000007
2.596,-25.44000000000001
2.604,-9.159999999999997
2.612,10.590000000000003
2.62,20.690000000000005
2.628,15.530000000000003
2.636,1.6600000000000028
2.644,-9.659999999999998
2.652,-11.72
2.66,-7.090000000000002
2.668,-3.000000000000004
2.676,-4.000000000000004
2.684,-10.03
2.692,-17.37
2.7,-20.970000000000006
2.708,-17.750000000000007
2.717,-9.340000000000003
2.725,-2.0899999999999994
2.733,-0.7499999999999984
2.741,-4.409999999999999
2.749,-8.470000000000002
2.757,-9.280000000000003
2.765,-6.970000000000001
2.773,-4.97
2.781,-5.529999999999999
2.789,-6.719999999999998
2.797,-5.9399999999999995
2.805,-2.5300000000000002
2.813,1.1599999999999988
2.821,2.5899999999999985
2.829,0.5299999999999985
2.837,-2.3800000000000017
2.845,-2.1300000000000017
2.853,1.9100000000000001
2.861,6.030000000000001
2.869,5.9700000000000015
2.877,2.5900000000000007
2.885,0.9100000000000011
2.893,4.7500000000000036
2.901,13.630000000000006
2.909,23.690000000000012
2.917,31.160000000000014
2.925,33.66000000000001
2.933,32.000000000000014
2.941,29.06
2.949,26.34
2.957,22.340000000000007
2.965,15.470000000000004
2.973,7.130000000000002
2.981,0.7800000000000009
2.989,-0.7199999999999998
2.997,2.8800000000000026
3.005,9.280000000000006
3.013,14.940000000000007
3.021,17.370000000000005
3.026,16.660000000000004
3.033,13.340000000000002
3.042,6.81
3.05,-2.3400000000000007
3.058,-8.970000000000002
3.066,-6.13
3.074,6.380000000000001
3.082,19.66
3.09,23.37
3.098,15.410000000000004
3.106,3.280000000000002
3.114,-4.309999999999999
3.122,-4.559999999999999
3.13,-1.7799999999999996
3.138,-1.28
3.146,-5.190000000000001
3.154,-11.280000000000001
3.169,-16.34
3.178,-19.97
3.184,-23.589999999999996
3.19,-25.59
3.199,-23.500000000000007
3.206,-18.280000000000005
3.21,-13.470000000000004
3.218,-11.030000000000003
3.226,-9.309999999999997
3.234,-5.999999999999997
3.242,-1.1899999999999964
3.25,2.030000000000003
3.258,1.970000000000001
3.266,-0.27999999999999986
3.274,-2.5299999999999985
3.282,-3.75
3.29,-4.4099999999999975
3.298,-6.75
3.306,-11.590000000000002
3.322,-16.19000000000001
3.322,-16.190000000000005
3.33,-10.160000000000004
3.338,-1.2499999999999993
3.354,5.130000000000001
3.362,5.4399999999999995
3.362,1.9099999999999981
3.37,-1.0000000000000013
3.378,-1.2800000000000014
3.386,-1.1200000000000014
3.394,-2.2800000000000016
3.402,-2.410000000000001
3.41,1.7199999999999998
3.418,9.340000000000003
3.426,14.660000000000004
3.434,12.690000000000007
3.442,5.380000000000004
3.45,-0.4699999999999992
3.458,-0.030000000000001248
3.466,5.530000000000002
3.474,10.91
3.482,11.69
3.49,6.969999999999997
3.498,-0.4700000000000031
3.506,-6.940000000000003
3.514,-9.720000000000002
3.522,-8.09
3.538,-3.530000000000002
3.538,0.8799999999999978
3.548,2.03
3.556,-0.40999999999999986
3.565,-3.53
3.573,-3.34
3.581,0.5600000000000029
3.589,5.530000000000004
3.597,7.840000000000003
3.605,6.310000000000001
3.613,2.530000000000001
3.621,-2.999999999999999
3.629,-12.029999999999998
3.637,-23.339999999999996
3.645,-28.97
3.655,-20.66
3.663,-0.8100000000000023
3.671,17.47
3.679,21.750000000000007
3.687,10.840000000000003
3.695,-6.2200000000000015
3.703,-18.31000000000001
3.711,-20.560000000000013
3.719,-15.590000000000005
3.727,-8.660000000000004
3.735,-3.5000000000000018
3.743,-0.9400000000000029
3.751,0.33999999999999686
3.759,3.129999999999996
3.767,9.379999999999999
3.775,19.5
3.783,30.690000000000005
3.791,39.72
3.799,44.220000000000006
3.807,42.529999999999994
3.815,34.279999999999994
3.823,21.309999999999995
3.831,6.719999999999997
3.839,-5.809999999999998
3.847,-12.279999999999996
3.855,-9.81
3.863,-0.11999999999999988
3.871,10.47
3.879,15.84
3.887,15.129999999999999
3.895,10.129999999999999
3.903,2.339999999999997
3.911,-6.560000000000003
3.919,-11.130000000000003
3.927,-5.940000000000001
3.935,5.66
3.943,13.590000000000003
3.951,12.090000000000003
3.959,4.750000000000001
3.967,-2.060000000000001
3.975,-5.130000000000002
3.982,-4.190000000000003
3.99,1.809999999999995
3.999,12.439999999999992
4.007,24.25
4.015,32.06
4.022,33.81000000000001
4.03,30.62
4.038,25.750000000000007
4.046,21.690000000000005
4.054,18.840000000000003
4.062,16.470000000000006
4.072,14.030000000000003
4.082,11.380000000000004
4.082,8.13
4.093,5.379999999999998
4.101,3.629999999999997
4.109,3.6599999999999993
4.117,4.47
4.125,4.470000000000001
4.133,2.190000000000002
4.141,-1.7499999999999998
4.149,-5.780000000000002
4.157,-10.250000000000002
4.165,-16.53
4.173,-24.999999999999996
4.181,-33.97
4.189,-41.55999999999999
4.197,-45.34
4.205,-42.15999999999999
4.213,-31.810000000000002
4.221,-20.370000000000005
4.229,-16.470000000000002
4.237,-21.970000000000002
4.245,-29.120000000000005
4.253,-28.37
4.261,-16.5
4.269,2.1600000000000037
4.277,20.28000000000001
4.285,32.09
4.293,35.13
4.301,30.5
4.309,21.720000000000006
4.317,12.380000000000011
4.325,4.690000000000011
4.333,-0.4999999999999904
4.341,-4.159999999999991
4.349,-6.5899999999999945
4.357,-8.189999999999996
4.365,-10.499999999999996
4.373,-15.879999999999997
4.381,-25.310000000000002
4.389,-38.63000000000001
4.397,-52.34000000000002
4.405,-61.81000000000004
4.413,-65.69000000000003
4.421,-65.87000000000002
4.429,-66.00000000000001
4.437,-67.72000000000001
4.445,-69.18999999999997
4.453,-66.86999999999999
4.461,-60.13000000000001
4.469,-51.250000000000036
4.477,-43.78000000000002
4.485,-39.220000000000034
4.493,-37.16000000000001
4.501,-35.470000000000006
4.509,-32.83999999999998
4.517,-28.969999999999978
4.525,-24.529999999999983
4.533,-20.65999999999999
4.541,-17.619999999999997
4.549,-15.280000000000003
4.557,-13.190000000000005
4.565,-10.940000000000007
4.573,-8.470000000000008
4.581,-6.000000000000007
4.589,-3.720000000000009
4.6,-1.780000000000008
4.608,-0.09000000000000691
4.617,1.4699999999999946
4.625,3.059999999999996
4.633,4.589999999999999
4.641,6.060000000000002
4.649,7.440000000000006
4.657,8.560000000000008
4.665,9.590000000000005
4.673,10.590000000000007
4.681,11.500000000000007
4.689,12.340000000000003
4.697,13.130000000000003
4.705,13.810000000000004
4.713,14.410000000000005
4.721,14.920000000000003
4.729,15.390000000000002
4.737,15.810000000000002
4.745,16.170000000000005
4.753,16.5
4.761,16.72
4.769,16.919999999999998
4.777,16.151575659106044
4.785,14.381221510145476
4.793,12.193536443784865
4.801,11.343868895374388
4.809,17.271934614849826
4.817,35.165187898344236
4.825,62.55111569284598
4.833,87.54167697640918
4.841,96.82799542324192
4.849,84.16926907397404
4.857,53.778715192063906
4.865,19.454033004413485
4.873,-4.9711522776155785
4.881,-15.293665029696141
4.889,-16.78574940807379
4.897,-18.699013162060968
