timestamp,Value
1.0,-12.190000000000005
1.01,-17.090000000000003
1.02,-21.810000000000002
1.02,-23.030000000000005
1.03,-20.060000000000002
1.04,-15.969999999999997
1.05,-14.059999999999995
1.06,-13.749999999999996
1.06,-12.469999999999995
1.07,-9.81
1.08,-7.7799999999999985
1.094,-6.779999999999998
1.102,-5.280000000000001
1.105,-2.130000000000002
1.115,2.7199999999999975
1.115,7.31
1.125,9.06
1.135,6.939999999999999
1.145,2.7799999999999976
1.145,-0.37000000000000366
1.155,-1.7800000000000045
1.165,-2.7800000000000056
1.175,-4.750000000000006
1.185,-8.500000000000009
1.195,-15.13000000000001
1.195,-23.87000000000002
1.205,-30.78000000000002
1.215,-30.590000000000007
1.225,-22.220000000000002
1.235,-9.660000000000002
1.245,1.4099999999999984
1.245,7.500000000000002
1.255,8.630000000000004
1.265,7.130000000000003
1.275,4.560000000000002
1.285,1.220000000000001
1.285,-2.88
1.295,-6.499999999999999
1.305,-7.160000000000001
1.315,-3.5900000000000007
1.315,2.63
1.325,8.630000000000004
1.335,11.840000000000003
1.345,12.690000000000001
1.355,12.780000000000003
1.355,12.999999999999998
1.365,13.22
1.375,12.880000000000003
1.385,10.280000000000003
1.395,4.750000000000003
1.395,-2.0299999999999976
1.405,-7.129999999999999
1.415,-8.22
1.425,-4.59
1.435,1.6600000000000001
1.445,6.910000000000001
1.445,10.309999999999999
1.455,14.839999999999998
1.465,22.72
1.475,29.72
1.475,27.409999999999997
1.485,12.879999999999999
1.495,-6.470000000000004
1.505,-19.619999999999997
1.515,-20.870000000000005
1.515,-12.470000000000006
1.525,-1.6900000000000035
1.535,4.750000000000001
1.545,4.440000000000001
1.555,0.08999999999999997
1.555,-3.5899999999999994
1.565,-4.129999999999999
1.575,-0.6899999999999974
1.585,5.660000000000004
1.595,12.220000000000002
1.606,15.590000000000005
1.614,14.529999999999998
1.621,11.219999999999999
1.621,10.029999999999998
1.631,12.439999999999998
1.641,15.749999999999998
1.651,16.25
1.661,13.190000000000003
1.661,7.9399999999999995
1.671,2.4999999999999996
1.681,-1.5600000000000003
1.691,-2.9100000000000006
1.691,-2.19
1.701,-1.5299999999999996
1.711,-2.0900000000000003
1.721,-3.59
1.731,-5.060000000000001
1.731,-4.380000000000002
1.741,0.5899999999999999
1.751,7.4399999999999995
1.761,9.839999999999998
1.771,3.339999999999999
1.781,-9.91
1.781,-21.840000000000003
1.791,-25.47
1.801,-20.120000000000005
1.811,-10.22
1.821,-0.910000000000001
1.821,4.379999999999999
1.831,4.75
1.841,1.8100000000000005
1.851,-1.2199999999999986
1.851,-1.7799999999999994
1.861,0.12000000000000044
1.871,2.53
1.881,3.5
1.891,3.2800000000000002
1.891,3.2200000000000006
1.901,2.9100000000000006
1.911,2.3400000000000003
1.921,2.44
1.931,3.97
1.941,6.630000000000001
1.941,9.31
1.951,11.090000000000002
1.961,11.220000000000002
1.971,9.660000000000002
1.981,6.749999999999999
1.981,2.9699999999999984
1.991,-1.220000000000002
2.001,-4.750000000000001
2.011,-6.130000000000002
2.021,-4.130000000000001
2.031,0.9099999999999999
2.031,6.3100000000000005
2.041,10.000000000000002
2.051,12.060000000000004
2.051,13.090000000000003
2.061,12.000000000000004
2.071,8.250000000000002
2.081,2.9700000000000037
2.091,-2.9399999999999977
2.091,-7.970000000000001
2.101,-9.28
2.111,-5.530000000000002
2.121,0.8100000000000012
2.133,3.6300000000000017
2.14,-1.3399999999999994
2.148,-11.190000000000001
2.158,-18.120000000000005
2.158,-17.090000000000003
2.168,-9.130000000000004
2.178,1.9999999999999996
2.188,11.41
2.198,13.590000000000002
2.198,4.750000000000002
2.208,-13.090000000000003
2.218,-30.970000000000006
2.228,-39.589999999999996
2.228,-35.940000000000005
2.238,-24.870000000000008
2.248,-13.190000000000003
2.258,-4.160000000000004
2.268,2.4999999999999982
2.268,8.340000000000002
2.278,13.500000000000007
2.288,16.810000000000013
2.298,17.340000000000014
2.308,15.560000000000004
2.318,11.130000000000003
2.318,3.7499999999999982
2.328,-4.000000000000004
2.338,-8.310000000000006
2.348,-7.780000000000005
2.358,-3.6300000000000003
2.358,2.0000000000000013
2.368,6.559999999999999
2.378,7.220000000000001
2.388,3.7500000000000018
2.398,-0.46999999999999714
2.408,-1.9099999999999981
2.408,0.06000000000000161
2.418,2.4700000000000006
2.428,2.13
2.438,-0.5600000000000007
2.438,-2.780000000000001
2.448,-3.9100000000000015
2.458,-6.470000000000002
2.468,-13.190000000000007
2.478,-21.840000000000003
2.478,-26.470000000000006
2.488,-21.940000000000005
2.498,-8.41
2.508,8.340000000000003
2.518,21.120000000000005
2.518,26.970000000000006
2.528,27.62000000000001
2.538,26.94000000000001
