timestamp,Value
1.001,5.38
1.009,1.4999999999999987
1.018,-4.630000000000002
1.026,-4.310000000000001
1.034,4.559999999999999
1.042,12.97
1.051,11.75
1.059,2.880000000000001
1.067,-3.1899999999999995
1.075,0.4400000000000026
1.084,7.3400000000000025
1.091,8.220000000000002
1.1,2.0300000000000016
1.108,-2.5900000000000003
1.111,0.6599999999999994
1.12,6.220000000000001
1.128,5.630000000000002
1.136,-0.9099999999999979
1.145,-4.059999999999999
1.153,1.5000000000000004
1.161,8.59
1.169,7.440000000000001
1.178,-1.3699999999999999
1.185,-7.38
1.194,-3.1899999999999986
1.202,4.970000000000001
1.21,6.5
1.219,-0.4700000000000015
1.227,-7.000000000000001
1.234,-4.880000000000001
1.243,2.2800000000000002
1.251,4.63
1.259,-0.11999999999999966
1.268,-3.59
1.276,0.8100000000000002
1.283,7.470000000000001
1.292,6.470000000000001
1.296,-1.8399999999999999
1.306,-7.190000000000001
1.312,-3.0899999999999994
1.321,3.3800000000000003
1.329,2.3400000000000007
1.337,-5.529999999999999
1.345,-9.340000000000002
1.353,-2.7800000000000016
1.362,6.34
1.369,6.909999999999999
1.381,-1.1899999999999995
1.386,-7.25
1.395,-3.810000000000002
1.404,3.2799999999999994
1.412,4.690000000000001
1.419,-0.029999999999999805
1.428,-1.940000000000001
1.435,4.340000000000002
1.443,11.690000000000005
1.453,10.380000000000004
1.46,1.090000000000002
1.468,-5.38
1.477,-2.2499999999999987
1.485,3.410000000000001
1.488,1.2799999999999996
1.496,-7.529999999999999
1.506,-11.059999999999999
1.513,-2.589999999999997
1.521,9.060000000000006
1.53,10.910000000000005
1.538,1.120000000000001
1.545,-7.840000000000002
1.554,-4.75
1.562,5.629999999999999
1.57,9.810000000000002
1.579,3.0000000000000013
1.586,-4.720000000000002
1.596,-2.660000000000001
1.603,5.159999999999999
1.612,6.53
1.62,-1.9400000000000026
1.628,-10.03
1.636,-7.720000000000001
1.644,0.9099999999999984
1.654,4.659999999999999
1.661,0.36999999999999966
1.669,-2.720000000000001
1.674,3.3800000000000012
1.681,12.340000000000002
1.689,11.970000000000004
1.697,0.8099999999999987
1.706,-8.41
1.714,-4.249999999999998
1.721,7.810000000000001
1.731,13.000000000000002
1.738,5.190000000000001
1.746,-5.220000000000001
1.755,-5.720000000000002
1.763,1.1600000000000001
1.77,3.310000000000002
1.779,-3.1900000000000004
1.788,-8.38
1.795,-2.6599999999999993
1.804,7.190000000000001
1.812,8.000000000000002
1.82,-2.499999999999998
1.829,-11.810000000000002
1.837,-8.560000000000002
1.845,1.9100000000000006
1.853,5.879999999999999
1.857,-0.75
1.864,-7.000000000000001
1.874,-2.3800000000000017
1.881,7.809999999999999
1.89,9.660000000000002
1.899,0.15999999999999925
1.906,-8.47
1.914,-4.81
1.923,5.529999999999999
1.931,8.47
1.942,-0.03000000000000158
1.947,-8.44
1.955,-5.25
1.969,4.69
1.971,7.690000000000001
1.982,-0.41000000000000103
1.988,-7.660000000000001
1.996,-2.0600000000000005
2.021,10.59
2.03,14.220000000000004
2.03,2.8400000000000025
2.035,-9.59
2.038,-6.629999999999999
2.046,8.029999999999998
2.051,15.559999999999999
2.059,6.379999999999999
2.065,-6.470000000000001
2.075,-5.38
2.082,7.309999999999997
2.09,13.689999999999998
2.1,4.190000000000002
2.106,-8.339999999999998
2.114,-6.280000000000002
2.125,7.53
2.132,14.0
2.142,2.999999999999999
2.177,-11.530000000000001
2.177,-10.130000000000003
2.182,3.9999999999999973
2.182,10.559999999999999
2.187,-1.1900000000000013
2.19,-16.249999999999996
2.196,-13.809999999999997
2.207,3.7199999999999993
2.213,14.689999999999998
2.222,5.589999999999999
2.232,-10.13
